type,id,amount,fdcId,nutrient_name,nutrient_unit
FoodNutrient,31222527,6.02,2512373,"Fiber, total dietary",g
FoodNutrient,31222528,11.4,2512373,"Calcium, Ca",mg
FoodNutrient,31222710,8.27,2512373,Protein,g
FoodNutrient,31222711,77.4,2512373,"Carbohydrate, by difference",g
FoodNutrient,31222429,3.84,2512374,"Iron, Fe",mg
FoodNutrient,31222430,167.0,2512374,"Magnesium, Mg",mg
FoodNutrient,31222432,378.0,2512374,"Potassium, K",mg
FoodNutrient,31222433,0.0,2512374,"Sodium, Na",mg
FoodNutrient,31222434,1.76,2512374,"Zinc, Zn",mg
FoodNutrient,31222438,0.241,2512374,Thiamin,mg
FoodNutrient,31222439,0.16,2512374,Riboflavin,mg
FoodNutrient,31222441,3.84,2512374,Niacin,mg
FoodNutrient,31222442,0.0,2512374,Low Molecular Weight Dietary Fiber (LMWDF),g
FoodNutrient,31222443,0.17,2512374,Vitamin B-6,mg
FoodNutrient,31222447,2.48,2512374,Total lipid (fat),g
FoodNutrient,31222451,10.7,2512374,High Molecular Weight Dietary Fiber (HMWDF),g
FoodNutrient,31222452,10.4,2512374,"Fiber, total dietary",g
FoodNutrient,31222453,30.6,2512374,"Calcium, Ca",mg
FoodNutrient,31222714,8.88,2512374,Protein,g
FoodNutrient,31222715,75.0,2512374,"Carbohydrate, by difference",g
FoodNutrient,31222454,2.54,2512375,"Iron, Fe",mg
FoodNutrient,31222455,95.4,2512375,"Magnesium, Mg",mg
FoodNutrient,31222457,434.0,2512375,"Potassium, K",mg
FoodNutrient,31222458,0.0,2512375,"Sodium, Na",mg
FoodNutrient,31222459,2.33,2512375,"Zinc, Zn",mg
FoodNutrient,31222463,0.216,2512375,Thiamin,mg
FoodNutrient,31222464,0.17,2512375,Riboflavin,mg
FoodNutrient,31222466,1.16,2512375,Niacin,mg
FoodNutrient,31222467,4.9,2512375,Low Molecular Weight Dietary Fiber (LMWDF),g
FoodNutrient,31222468,0.164,2512375,Vitamin B-6,mg
FoodNutrient,31222472,1.91,2512375,Total lipid (fat),g
FoodNutrient,31222476,13.0,2512375,High Molecular Weight Dietary Fiber (HMWDF),g
FoodNutrient,31222477,13.7,2512375,"Fiber, total dietary",g
FoodNutrient,31222478,32.2,2512375,"Calcium, Ca",mg
FoodNutrient,31222718,8.4,2512375,Protein,g
FoodNutrient,31222719,77.2,2512375,"Carbohydrate, by difference",g
FoodNutrient,31222652,3.3,2512376,"Iron, Fe",mg
FoodNutrient,31222653,88.0,2512376,"Magnesium, Mg",mg
FoodNutrient,31222655,367.0,2512376,"Potassium, K",mg
FoodNutrient,31222656,20.3,2512376,"Sodium, Na",mg
FoodNutrient,31222657,2.14,2512376,"Zinc, Zn",mg
FoodNutrient,31222661,0.225,2512376,Thiamin,mg
FoodNutrient,31222662,0.146,2512376,Riboflavin,mg
FoodNutrient,31222664,5.94,2512376,Niacin,mg
FoodNutrient,31222665,2.31,2512376,Low Molecular Weight Dietary Fiber (LMWDF),g
FoodNutrient,31222666,0.2,2512376,Vitamin B-6,mg
FoodNutrient,31222670,2.45,2512376,Total lipid (fat),g
FoodNutrient,31222674,13.8,2512376,High Molecular Weight Dietary Fiber (HMWDF),g
FoodNutrient,31222675,12.8,2512376,"Fiber, total dietary",g
FoodNutrient,31222676,35.6,2512376,"Calcium, Ca",mg
FoodNutrient,31222722,8.72,2512376,Protein,g
FoodNutrient,31222723,77.4,2512376,"Carbohydrate, by difference",g
FoodNutrient,31222677,3.99,2512377,"Iron, Fe",mg
FoodNutrient,31222678,33.6,2512377,"Magnesium, Mg",mg
FoodNutrient,31222680,198.0,2512377,"Potassium, K",mg
FoodNutrient,31222681,13.1,2512377,"Sodium, Na",mg
FoodNutrient,31222682,0.41,2512377,"Zinc, Zn",mg
FoodNutrient,31222686,0.051,2512377,Thiamin,mg
FoodNutrient,31222687,0.068,2512377,Riboflavin,mg
FoodNutrient,31222689,0.6,2512377,Niacin,mg
FoodNutrient,31222690,1.39,2512377,Low Molecular Weight Dietary Fiber (LMWDF),g
FoodNutrient,31222691,0.05,2512377,Vitamin B-6,mg
FoodNutrient,31222695,0.494,2512377,Total lipid (fat),g
FoodNutrient,31222699,6.27,2512377,High Molecular Weight Dietary Fiber (HMWDF),g
FoodNutrient,31222700,4.83,2512377,"Fiber, total dietary",g
FoodNutrient,31222701,74.6,2512377,"Calcium, Ca",mg
FoodNutrient,31222726,0.918,2512377,Protein,g
FoodNutrient,31222727,87.3,2512377,"Carbohydrate, by difference",g
FoodNutrient,31222602,2.44,2512378,"Iron, Fe",mg
FoodNutrient,31222603,203.0,2512378,"Magnesium, Mg",mg
FoodNutrient,31222605,414.0,2512378,"Potassium, K",mg
FoodNutrient,31222606,0.0,2512378,"Sodium, Na",mg
FoodNutrient,31222607,2.24,2512378,"Zinc, Zn",mg
FoodNutrient,31222611,0.539,2512378,Thiamin,mg
FoodNutrient,31222612,0.178,2512378,Riboflavin,mg
FoodNutrient,31222614,5.37,2512378,Niacin,mg
FoodNutrient,31222615,0.0,2512378,Low Molecular Weight Dietary Fiber (LMWDF),g
FoodNutrient,31222616,0.278,2512378,Vitamin B-6,mg
FoodNutrient,31222620,3.04,2512378,Total lipid (fat),g
FoodNutrient,31222624,4.1,2512378,High Molecular Weight Dietary Fiber (HMWDF),g
FoodNutrient,31222625,4.05,2512378,"Fiber, total dietary",g
FoodNutrient,31222626,13.6,2512378,"Calcium, Ca",mg
FoodNutrient,31222730,11.1,2512378,Protein,g
FoodNutrient,31222731,71.1,2512378,"Carbohydrate, by difference",g
FoodNutrient,31222627,2.53,2512379,"Iron, Fe",mg
FoodNutrient,31222628,106.0,2512379,"Magnesium, Mg",mg
FoodNutrient,31222630,214.0,2512379,"Potassium, K",mg
FoodNutrient,31222631,0.0,2512379,"Sodium, Na",mg
FoodNutrient,31222632,2.26,2512379,"Zinc, Zn",mg
FoodNutrient,31222636,0.411,2512379,Thiamin,mg
FoodNutrient,31222637,0.136,2512379,Riboflavin,mg
FoodNutrient,31222639,4.86,2512379,Niacin,mg
FoodNutrient,31222640,0.0,2512379,Low Molecular Weight Dietary Fiber (LMWDF),g
FoodNutrient,31222641,0.192,2512379,Vitamin B-6,mg
FoodNutrient,31222645,4.19,2512379,Total lipid (fat),g
FoodNutrient,31222649,2.73,2512379,High Molecular Weight Dietary Fiber (HMWDF),g
FoodNutrient,31222650,2.62,2512379,"Fiber, total dietary",g
FoodNutrient,31222651,9.1,2512379,"Calcium, Ca",mg
FoodNutrient,31222734,10.0,2512379,Protein,g
FoodNutrient,31222735,74.4,2512379,"Carbohydrate, by difference",g
FoodNutrient,31222554,1.24,2512380,"Iron, Fe",mg
FoodNutrient,31222555,115.0,2512380,"Magnesium, Mg",mg
FoodNutrient,31222557,250.0,2512380,"Potassium, K",mg
FoodNutrient,31222558,0.0,2512380,"Sodium, Na",mg
FoodNutrient,31222559,1.85,2512380,"Zinc, Zn",mg
FoodNutrient,31222562,3.31,2512380,Total lipid (fat),g
FoodNutrient,31222564,0.326,2512380,Thiamin,mg
FoodNutrient,31222565,0.102,2512380,Riboflavin,mg
FoodNutrient,31222567,6.27,2512380,Niacin,mg
FoodNutrient,31222570,0.501,2512380,Low Molecular Weight Dietary Fiber (LMWDF),g
FoodNutrient,31222572,3.38,2512380,High Molecular Weight Dietary Fiber (HMWDF),g
FoodNutrient,31222573,0.161,2512380,Vitamin B-6,mg
FoodNutrient,31222574,3.02,2512380,"Fiber, total dietary",g
FoodNutrient,31222577,8.06,2512380,"Calcium, Ca",mg
FoodNutrient,31222738,7.25,2512380,Protein,g
FoodNutrient,31222739,76.7,2512380,"Carbohydrate, by difference",g
FoodNutrient,31222578,0.14,2512381,"Iron, Fe",mg
FoodNutrient,31222579,26.5,2512381,"Magnesium, Mg",mg
FoodNutrient,31222581,82.3,2512381,"Potassium, K",mg
FoodNutrient,31222582,0.462,2512381,"Sodium, Na",mg
FoodNutrient,31222583,1.35,2512381,"Zinc, Zn",mg
FoodNutrient,31222586,1.03,2512381,Total lipid (fat),g
FoodNutrient,31222588,0.065,2512381,Thiamin,mg
FoodNutrient,31222589,0.08,2512381,Riboflavin,mg
FoodNutrient,31222591,1.43,2512381,Niacin,mg
FoodNutrient,31222594,0.296,2512381,Low Molecular Weight Dietary Fiber (LMWDF),g
FoodNutrient,31222596,1.93,2512381,High Molecular Weight Dietary Fiber (HMWDF),g
FoodNutrient,31222597,0.058,2512381,Vitamin B-6,mg
FoodNutrient,31222598,0.149,2512381,"Fiber, total dietary",g
FoodNutrient,31222601,4.46,2512381,"Calcium, Ca",mg
FoodNutrient,31222743,80.3,2512381,"Carbohydrate, by difference",g
FoodNutrient,31222742,7.04,2512381,Protein,g
FoodNutrient,31223292,2.13,2514743,"Iron, Fe",mg
FoodNutrient,31223293,16.5,2514743,"Magnesium, Mg",mg
FoodNutrient,31223295,281.0,2514743,"Potassium, K",mg
FoodNutrient,31223296,65.9,2514743,Cholesterol,mg
FoodNutrient,31223297,61.6,2514743,"Sodium, Na",mg
FoodNutrient,31223298,4.19,2514743,"Zinc, Zn",mg
FoodNutrient,31223301,12.8,2514743,Total lipid (fat),g
FoodNutrient,31223305,7.14,2514743,"Calcium, Ca",mg
FoodNutrient,31223362,18.2,2514743,Protein,g
FoodNutrient,31223363,0.0,2514743,"Carbohydrate, by difference",g
FoodNutrient,31223334,1.96,2514744,"Iron, Fe",mg
FoodNutrient,31223335,16.4,2514744,"Magnesium, Mg",mg
FoodNutrient,31223337,273.0,2514744,"Potassium, K",mg
FoodNutrient,31223338,67.7,2514744,Cholesterol,mg
FoodNutrient,31223339,54.9,2514744,"Sodium, Na",mg
FoodNutrient,31223340,3.85,2514744,"Zinc, Zn",mg
FoodNutrient,31223343,19.4,2514744,Total lipid (fat),g
FoodNutrient,31223347,6.89,2514744,"Calcium, Ca",mg
FoodNutrient,31223366,17.5,2514744,Protein,g
FoodNutrient,31223367,0.0,2514744,"Carbohydrate, by difference",g
FoodNutrient,31223348,0.788,2514745,"Iron, Fe",mg
FoodNutrient,31223349,19.0,2514745,"Magnesium, Mg",mg
FoodNutrient,31223351,318.0,2514745,"Potassium, K",mg
FoodNutrient,31223352,71.2,2514745,Cholesterol,mg
FoodNutrient,31223353,53.6,2514745,"Sodium, Na",mg
FoodNutrient,31223354,2.23,2514745,"Zinc, Zn",mg
FoodNutrient,31223357,17.5,2514745,Total lipid (fat),g
FoodNutrient,31223361,5.86,2514745,"Calcium, Ca",mg
FoodNutrient,31223370,17.8,2514745,Protein,g
FoodNutrient,31223371,0.0,2514745,"Carbohydrate, by difference",g
FoodNutrient,31223306,0.593,2514746,"Iron, Fe",mg
FoodNutrient,31223307,20.5,2514746,"Magnesium, Mg",mg
FoodNutrient,31223309,302.0,2514746,"Potassium, K",mg
FoodNutrient,31223310,81.7,2514746,Cholesterol,mg
FoodNutrient,31223311,63.0,2514746,"Sodium, Na",mg
FoodNutrient,31223312,1.18,2514746,"Zinc, Zn",mg
FoodNutrient,31223315,7.16,2514746,Total lipid (fat),g
FoodNutrient,31223319,5.82,2514746,"Calcium, Ca",mg
FoodNutrient,31223374,17.9,2514746,Protein,g
FoodNutrient,31223375,0.0,2514746,"Carbohydrate, by difference",g
FoodNutrient,31223320,1.09,2514747,"Iron, Fe",mg
FoodNutrient,31223321,17.3,2514747,"Magnesium, Mg",mg
FoodNutrient,31223323,246.0,2514747,"Potassium, K",mg
FoodNutrient,31223324,82.3,2514747,Cholesterol,mg
FoodNutrient,31223325,80.2,2514747,"Sodium, Na",mg
FoodNutrient,31223326,2.95,2514747,"Zinc, Zn",mg
FoodNutrient,31223329,9.59,2514747,Total lipid (fat),g
FoodNutrient,31223333,23.6,2514747,"Calcium, Ca",mg
FoodNutrient,31223378,17.3,2514747,Protein,g
FoodNutrient,31223379,0.0,2514747,"Carbohydrate, by difference",g
FoodNutrient,31224726,2.47,2515373,"Iron, Fe",mg
FoodNutrient,31224727,351.0,2515373,"Magnesium, Mg",mg
FoodNutrient,31224729,592.0,2515373,"Potassium, K",mg
FoodNutrient,31224730,0.0,2515373,"Sodium, Na",mg
FoodNutrient,31224731,3.82,2515373,"Zinc, Zn",mg
FoodNutrient,31224734,57.4,2515373,Total lipid (fat),g
FoodNutrient,31224738,5.98,2515373,"Fiber, total dietary",g
FoodNutrient,31224740,168.0,2515373,"Calcium, Ca",mg
FoodNutrient,31224741,15.0,2515373,Protein,g
FoodNutrient,31224742,21.6,2515373,"Carbohydrate, by difference",g
FoodNutrient,31224696,5.99,2515374,"Iron, Fe",mg
FoodNutrient,31224697,251.0,2515374,"Magnesium, Mg",mg
FoodNutrient,31224699,638.0,2515374,"Potassium, K",mg
FoodNutrient,31224700,4.76,2515374,"Sodium, Na",mg
FoodNutrient,31224701,5.07,2515374,"Zinc, Zn",mg
FoodNutrient,31224704,38.9,2515374,Total lipid (fat),g
FoodNutrient,31224708,4.1,2515374,"Fiber, total dietary",g
FoodNutrient,31224710,42.0,2515374,"Calcium, Ca",mg
FoodNutrient,31224745,17.4,2515374,Protein,g
FoodNutrient,31224746,36.3,2515374,"Carbohydrate, by difference",g
FoodNutrient,31224711,3.46,2515375,"Iron, Fe",mg
FoodNutrient,31224712,156.0,2515375,"Magnesium, Mg",mg
FoodNutrient,31224714,636.0,2515375,"Potassium, K",mg
FoodNutrient,31224715,0.0,2515375,"Sodium, Na",mg
FoodNutrient,31224716,2.33,2515375,"Zinc, Zn",mg
FoodNutrient,31224719,53.5,2515375,Total lipid (fat),g
FoodNutrient,31224723,8.41,2515375,"Fiber, total dietary",g
FoodNutrient,31224725,135.0,2515375,"Calcium, Ca",mg
FoodNutrient,31224749,13.5,2515375,Protein,g
FoodNutrient,31224750,26.5,2515375,"Carbohydrate, by difference",g
FoodNutrient,31224665,1.55,2515376,"Iron, Fe",mg
FoodNutrient,31224666,180.0,2515376,"Magnesium, Mg",mg
FoodNutrient,31224668,636.0,2515376,"Potassium, K",mg
FoodNutrient,31224669,1.49,2515376,"Sodium, Na",mg
FoodNutrient,31224670,2.78,2515376,"Zinc, Zn",mg
FoodNutrient,31224673,43.3,2515376,Total lipid (fat),g
FoodNutrient,31224677,8.01,2515376,"Fiber, total dietary",g
FoodNutrient,31224679,49.1,2515376,"Calcium, Ca",mg
FoodNutrient,31224753,23.2,2515376,Protein,g
FoodNutrient,31224754,26.5,2515376,"Carbohydrate, by difference",g
FoodNutrient,31224680,1.62,2515377,"Iron, Fe",mg
FoodNutrient,31224681,68.8,2515377,"Magnesium, Mg",mg
FoodNutrient,31224683,1030.0,2515377,"Potassium, K",mg
FoodNutrient,31224684,0.0,2515377,"Sodium, Na",mg
FoodNutrient,31224685,1.04,2515377,"Zinc, Zn",mg
FoodNutrient,31224688,4.05,2515377,"Vitamin C, total ascorbic acid",mg
FoodNutrient,31224689,4.64,2515377,Total lipid (fat),g
FoodNutrient,31224693,8.71,2515377,"Fiber, total dietary",g
FoodNutrient,31224695,55.8,2515377,"Calcium, Ca",mg
FoodNutrient,31224757,5.29,2515377,Protein,g
FoodNutrient,31224758,80.5,2515377,"Carbohydrate, by difference",g
FoodNutrient,31224635,1.88,2515378,"Iron, Fe",mg
FoodNutrient,31224636,107.0,2515378,"Magnesium, Mg",mg
FoodNutrient,31224638,373.0,2515378,"Potassium, K",mg
FoodNutrient,31224639,0.0,2515378,"Sodium, Na",mg
FoodNutrient,31224640,1.2,2515378,"Zinc, Zn",mg
FoodNutrient,31224643,64.9,2515378,Total lipid (fat),g
FoodNutrient,31224647,7.56,2515378,"Fiber, total dietary",g
FoodNutrient,31224649,52.7,2515378,"Calcium, Ca",mg
FoodNutrient,31224761,7.79,2515378,Protein,g
FoodNutrient,31224762,24.1,2515378,"Carbohydrate, by difference",g
FoodNutrient,31224650,3.46,2515379,"Iron, Fe",mg
FoodNutrient,31224651,110.0,2515379,"Magnesium, Mg",mg
FoodNutrient,31224653,947.0,2515379,"Potassium, K",mg
FoodNutrient,31224654,0.0,2515379,"Sodium, Na",mg
FoodNutrient,31224655,2.18,2515379,"Zinc, Zn",mg
FoodNutrient,31224658,45.0,2515379,Total lipid (fat),g
FoodNutrient,31224662,6.97,2515379,"Fiber, total dietary",g
FoodNutrient,31224664,117.0,2515379,"Calcium, Ca",mg
FoodNutrient,31224765,20.5,2515379,Protein,g
FoodNutrient,31224766,27.7,2515379,"Carbohydrate, by difference",g
FoodNutrient,31224605,8.36,2515380,"Iron, Fe",mg
FoodNutrient,31224606,500.0,2515380,"Magnesium, Mg",mg
FoodNutrient,31224608,691.0,2515380,"Potassium, K",mg
FoodNutrient,31224609,0.0,2515380,"Sodium, Na",mg
FoodNutrient,31224610,6.34,2515380,"Zinc, Zn",mg
FoodNutrient,31224613,40.0,2515380,Total lipid (fat),g
FoodNutrient,31224617,5.08,2515380,"Fiber, total dietary",g
FoodNutrient,31224619,37.4,2515380,"Calcium, Ca",mg
FoodNutrient,31224769,29.9,2515380,Protein,g
FoodNutrient,31224770,18.7,2515380,"Carbohydrate, by difference",g
FoodNutrient,31224620,4.37,2515381,"Iron, Fe",mg
FoodNutrient,31224621,302.0,2515381,"Magnesium, Mg",mg
FoodNutrient,31224623,657.0,2515381,"Potassium, K",mg
FoodNutrient,31224624,0.0,2515381,"Sodium, Na",mg
FoodNutrient,31224625,5.58,2515381,"Zinc, Zn",mg
FoodNutrient,31224628,48.4,2515381,Total lipid (fat),g
FoodNutrient,31224632,7.22,2515381,"Fiber, total dietary",g
FoodNutrient,31224634,116.0,2515381,"Calcium, Ca",mg
FoodNutrient,31224773,18.9,2515381,Protein,g
FoodNutrient,31224774,24.5,2515381,"Carbohydrate, by difference",g
FoodNutrient,31224590,8.02,2515382,"Iron, Fe",mg
FoodNutrient,31224591,248.0,2515382,"Magnesium, Mg",mg
FoodNutrient,31224593,2090.0,2515382,"Potassium, K",mg
FoodNutrient,31224594,46.9,2515382,"Sodium, Na",mg
FoodNutrient,31224595,3.7,2515382,"Zinc, Zn",mg
FoodNutrient,31224598,15.3,2515382,Total lipid (fat),g
FoodNutrient,31224602,34.2,2515382,"Fiber, total dietary",g
FoodNutrient,31224604,36.0,2515382,"Calcium, Ca",mg
FoodNutrient,31224777,16.1,2515382,Protein,g
FoodNutrient,31224778,58.9,2515382,"Carbohydrate, by difference",g
FoodNutrient,33293884,6.67,2644281,"Iron, Fe",mg
FoodNutrient,33293885,154.0,2644281,"Magnesium, Mg",mg
FoodNutrient,33293887,1420.0,2644281,"Potassium, K",mg
FoodNutrient,33293888,0.0,2644281,"Sodium, Na",mg
FoodNutrient,33293889,2.72,2644281,"Zinc, Zn",mg
FoodNutrient,33293892,2.2,2644281,Total lipid (fat),g
FoodNutrient,33293897,143.0,2644281,"Calcium, Ca",mg
FoodNutrient,33293985,21.6,2644281,Protein,g
FoodNutrient,33293986,59.8,2644281,"Carbohydrate, by difference",g
FoodNutrient,33293898,5.09,2644282,"Iron, Fe",mg
FoodNutrient,33293899,135.0,2644282,"Magnesium, Mg",mg
FoodNutrient,33293901,1070.0,2644282,"Potassium, K",mg
FoodNutrient,33293902,8.78,2644282,"Sodium, Na",mg
FoodNutrient,33293903,3.12,2644282,"Zinc, Zn",mg
FoodNutrient,33293906,6.27,2644282,Total lipid (fat),g
FoodNutrient,33293911,111.0,2644282,"Calcium, Ca",mg
FoodNutrient,33293990,60.4,2644282,"Carbohydrate, by difference",g
FoodNutrient,33293989,21.3,2644282,Protein,g
FoodNutrient,33293912,7.16,2644283,"Iron, Fe",mg
FoodNutrient,33293913,107.0,2644283,"Magnesium, Mg",mg
FoodNutrient,33293915,949.0,2644283,"Potassium, K",mg
FoodNutrient,33293916,0.0,2644283,"Sodium, Na",mg
FoodNutrient,33293917,3.86,2644283,"Zinc, Zn",mg
FoodNutrient,33293920,1.92,2644283,Total lipid (fat),g
FoodNutrient,33293925,61.8,2644283,"Calcium, Ca",mg
FoodNutrient,33293993,23.6,2644283,Protein,g
FoodNutrient,33293994,62.2,2644283,"Carbohydrate, by difference",g
FoodNutrient,33293926,5.93,2644284,"Iron, Fe",mg
FoodNutrient,33293927,184.0,2644284,"Magnesium, Mg",mg
FoodNutrient,33293929,1240.0,2644284,"Potassium, K",mg
FoodNutrient,33293930,3.46,2644284,"Sodium, Na",mg
FoodNutrient,33293931,3.65,2644284,"Zinc, Zn",mg
FoodNutrient,33293934,2.42,2644284,Total lipid (fat),g
FoodNutrient,33293939,71.4,2644284,"Calcium, Ca",mg
FoodNutrient,33293997,21.2,2644284,Protein,g
FoodNutrient,33293998,61.8,2644284,"Carbohydrate, by difference",g
FoodNutrient,33293940,1.69,2644285,"Iron, Fe",mg
FoodNutrient,33293941,32.5,2644285,"Magnesium, Mg",mg
FoodNutrient,33293943,253.0,2644285,"Potassium, K",mg
FoodNutrient,33293944,218.0,2644285,"Sodium, Na",mg
FoodNutrient,33293945,0.74,2644285,"Zinc, Zn",mg
FoodNutrient,33293948,1.27,2644285,Total lipid (fat),g
FoodNutrient,33293954,43.3,2644285,"Calcium, Ca",mg
FoodNutrient,33294001,6.91,2644285,Protein,g
FoodNutrient,33294002,19.8,2644285,"Carbohydrate, by difference",g
FoodNutrient,33293955,1.6,2644286,"Iron, Fe",mg
FoodNutrient,33293956,29.6,2644286,"Magnesium, Mg",mg
FoodNutrient,33293958,184.0,2644286,"Potassium, K",mg
FoodNutrient,33293959,190.0,2644286,"Sodium, Na",mg
FoodNutrient,33293960,0.631,2644286,"Zinc, Zn",mg
FoodNutrient,33293963,1.4,2644286,Total lipid (fat),g
FoodNutrient,33293969,63.9,2644286,"Calcium, Ca",mg
FoodNutrient,33294005,6.57,2644286,Protein,g
FoodNutrient,33294006,20.0,2644286,"Carbohydrate, by difference",g
FoodNutrient,33293970,1.4,2644287,"Iron, Fe",mg
FoodNutrient,33293971,29.3,2644287,"Magnesium, Mg",mg
FoodNutrient,33293973,203.0,2644287,"Potassium, K",mg
FoodNutrient,33293974,164.0,2644287,"Sodium, Na",mg
FoodNutrient,33293975,0.516,2644287,"Zinc, Zn",mg
FoodNutrient,33293978,1.17,2644287,Total lipid (fat),g
FoodNutrient,33293984,69.2,2644287,"Calcium, Ca",mg
FoodNutrient,33294009,7.41,2644287,Protein,g
FoodNutrient,33294010,18.8,2644287,"Carbohydrate, by difference",g
FoodNutrient,33293779,1.04,2644288,"Iron, Fe",mg
FoodNutrient,33293780,28.4,2644288,"Magnesium, Mg",mg
FoodNutrient,33293782,137.0,2644288,"Potassium, K",mg
FoodNutrient,33293783,202.0,2644288,"Sodium, Na",mg
FoodNutrient,33293784,0.724,2644288,"Zinc, Zn",mg
FoodNutrient,33293787,3.1,2644288,Total lipid (fat),g
FoodNutrient,33293793,40.5,2644288,"Calcium, Ca",mg
FoodNutrient,33294013,7.02,2644288,Protein,g
FoodNutrient,33294014,20.3,2644288,"Carbohydrate, by difference",g
FoodNutrient,33293794,1.44,2644289,"Iron, Fe",mg
FoodNutrient,33293795,29.3,2644289,"Magnesium, Mg",mg
FoodNutrient,33293797,227.0,2644289,"Potassium, K",mg
FoodNutrient,33293798,172.0,2644289,"Sodium, Na",mg
FoodNutrient,33293799,0.56,2644289,"Zinc, Zn",mg
FoodNutrient,33293802,1.26,2644289,Total lipid (fat),g
FoodNutrient,33293808,56.9,2644289,"Calcium, Ca",mg
FoodNutrient,33294017,7.8,2644289,Protein,g
FoodNutrient,33294018,21.0,2644289,"Carbohydrate, by difference",g
FoodNutrient,33293809,1.3,2644290,"Iron, Fe",mg
FoodNutrient,33293810,25.5,2644290,"Magnesium, Mg",mg
FoodNutrient,33293812,209.0,2644290,"Potassium, K",mg
FoodNutrient,33293813,158.0,2644290,"Sodium, Na",mg
FoodNutrient,33293814,0.526,2644290,"Zinc, Zn",mg
FoodNutrient,33293817,1.3,2644290,Total lipid (fat),g
FoodNutrient,33293823,60.2,2644290,"Calcium, Ca",mg
FoodNutrient,33294021,7.31,2644290,Protein,g
FoodNutrient,33294022,21.4,2644290,"Carbohydrate, by difference",g
FoodNutrient,33293824,1.14,2644291,"Iron, Fe",mg
FoodNutrient,33293825,21.9,2644291,"Magnesium, Mg",mg
FoodNutrient,33293827,109.0,2644291,"Potassium, K",mg
FoodNutrient,33293828,207.0,2644291,"Sodium, Na",mg
FoodNutrient,33293829,0.712,2644291,"Zinc, Zn",mg
FoodNutrient,33293832,1.15,2644291,Total lipid (fat),g
FoodNutrient,33293838,28.2,2644291,"Calcium, Ca",mg
FoodNutrient,33294025,4.73,2644291,Protein,g
FoodNutrient,33294026,12.7,2644291,"Carbohydrate, by difference",g
FoodNutrient,33293839,1.28,2644292,"Iron, Fe",mg
FoodNutrient,33293840,27.5,2644292,"Magnesium, Mg",mg
FoodNutrient,33293842,210.0,2644292,"Potassium, K",mg
FoodNutrient,33293843,202.0,2644292,"Sodium, Na",mg
FoodNutrient,33293844,0.625,2644292,"Zinc, Zn",mg
FoodNutrient,33293847,1.27,2644292,Total lipid (fat),g
FoodNutrient,33293853,55.2,2644292,"Calcium, Ca",mg
FoodNutrient,33294030,19.6,2644292,"Carbohydrate, by difference",g
FoodNutrient,33294029,6.69,2644292,Protein,g
FoodNutrient,33293854,1.08,2644293,"Iron, Fe",mg
FoodNutrient,33293855,27.3,2644293,"Magnesium, Mg",mg
FoodNutrient,33293857,138.0,2644293,"Potassium, K",mg
FoodNutrient,33293858,227.0,2644293,"Sodium, Na",mg
FoodNutrient,33293859,0.655,2644293,"Zinc, Zn",mg
FoodNutrient,33293862,1.3,2644293,Total lipid (fat),g
FoodNutrient,33293868,27.8,2644293,"Calcium, Ca",mg
FoodNutrient,33294034,19.2,2644293,"Carbohydrate, by difference",g
FoodNutrient,33294033,6.92,2644293,Protein,g
FoodNutrient,33293869,1.38,2644294,"Iron, Fe",mg
